日期,开盘,收盘,最高,最低,成交量,成交额
2020-10-13,207.5022445000,207.9485781800,209.9484964000,205.0044925600,17191051,4169972230.2900
2020-10-14,207.5365778600,205.4851596000,209.7167462200,204.4379921200,18319372,4414453297.7300
2020-10-15,205.5795763400,205.0645759400,206.4293270000,204.5753255600,11176087,2673550249.8900
2020-10-16,205.0559926000,203.3221579200,206.7039938800,201.9144901600,11835750,2812810615.7900
2020-10-19,206.0001600000,202.7213241200,207.3734944000,201.3651564000,12290083,2920521351.4000
2020-10-20,202.5668240000,206.8413273200,206.8584940000,201.7084900000,17996331,4313854388.7800
2020-10-21,206.8413273200,207.5194111800,209.1759958000,205.7340764600,13707691,3309649772.3600
2020-10-22,207.7168280000,207.4936611600,208.5665786600,203.1504911200,15041607,3620503899.7200
2020-10-23,206.6782438600,203.1075744200,207.9228281600,202.8243242000,13452273,3217550682.4800
2020-10-26,197.4168200000,199.6570717400,201.3565730600,191.4084820000,16000039,3696971910.0600
2020-10-27,200.0004053400,200.4209890000,202.0089069000,198.0176538000,14302682,3339001551.8800
2020-10-28,201.7084900000,205.9829933200,207.7168280000,200.3523222800,17076230,4079939455.5900
2020-10-29,204.9701592000,214.5835000000,217.8194191800,204.7040756600,34962748,8707106516.0500
2020-10-30,211.9655813000,209.7339129000,214.5835000000,208.8069121800,23948951,5883433065.6200
2020-11-02,212.0685813800,210.8926638000,215.4847507000,209.8626630000,15733705,3880439537.7700
2020-11-03,212.9526654000,214.9268336000,214.9268336000,210.7209970000,16535083,4112229156.2800
2020-11-04,214.7980835000,217.1585020000,217.1585020000,213.1243322000,12992837,3267104849.3700
2020-11-05,219.7249206600,222.6604229400,223.0380899000,218.0597527000,18968980,4898017531.9300
2020-11-06,223.2097567000,222.5660062000,224.1968408000,218.9180867000,15116483,3901814024.4900
2020-11-09,224.0251740000,231.7501800000,231.7501800000,223.6818404000,20628388,5513207008.0000
2020-11-10,232.3853471600,234.1535152000,239.1747691000,229.3897615000,22308070,6085547697.8700
2020-11-11,232.3510138000,230.8060126000,239.4751860000,230.3339289000,22787338,6218718170.5400
2020-11-12,230.8060126000,229.7330951000,233.0290976600,227.4585100000,17623158,4716978361.3500
2020-11-13,227.4585100000,227.4585100000,229.4927615800,221.4501720000,18843071,4950551088.0700
2020-11-16,230.0335120000,234.3251820000,234.4539321000,226.1795923400,19577792,5269426372.1300
2020-11-17,234.3165986600,230.9776794000,235.6555997000,228.3168440000,17947672,4847011187.1900
2020-11-18,230.0249286600,226.3598424800,231.3381796800,222.3085060000,19456273,5134604862.2700
2020-11-19,225.1753415600,227.2010098000,228.5743442000,223.1668400000,12448246,3287372158.6200
2020-11-20,228.7803443600,230.4369289800,232.1793470000,227.2868432000,11122604,2984187157.8700
2020-11-23,233.0376810000,233.9646817200,238.4194351800,233.0376810000,15634214,4282239108.5700
2020-11-24,233.9646817200,233.2865978600,233.9818484000,229.1751780000,12503527,3370155283.9700
2020-11-25,233.2951812000,225.7160919800,233.8015982600,225.5787585400,16559440,4404834698.3500
2020-11-26,225.0294247800,223.6646737200,227.6130101200,216.9010018000,19905229,5158676272.6600
2020-11-27,223.6646737200,225.1410082000,225.1495915400,221.5360054000,11259290,2933632286.3200
2020-11-30,223.7247571000,218.0168360000,224.8749246600,217.7164191000,21174104,5419775805.7400
2020-12-01,218.8751700000,221.4415886600,222.2055059200,218.8751700000,13648057,3509920228.4700
2020-12-02,223.1668400000,223.6389237000,224.8749246600,220.6776714000,11637763,3028626146.3700
2020-12-03,223.2183400400,224.5659244200,224.8835080000,222.2827559800,9208685,2403046138.5400
2020-12-04,223.5960070000,229.3382614600,230.0335120000,223.2955901000,17051140,4536004928.1100
2020-12-07,229.3554281400,231.9561801600,236.2135168000,229.3554281400,19621618,5339342747.5900
2020-12-08,233.0805977000,233.4668480000,235.2264327000,230.5055957000,14777562,4019960930.2700
2020-12-09,234.3251820000,231.5098464800,235.1835160000,231.3210130000,11677649,3166929094.9200
2020-12-10,230.8918460000,229.7502617800,233.4668480000,229.4326782000,13410208,3611981639.7500
2020-12-11,230.7630959000,229.6215116800,231.7415966600,226.0851756000,15005255,3995342178.6200
2020-12-14,230.4626790000,234.4539321000,234.7543490000,228.3855107200,18174424,4937790460.4300
2020-12-15,234.4539321000,232.4368472000,234.5826822000,229.4412615400,14611814,3949335198.0500
2020-12-16,234.3251820000,235.4667662200,236.0418500000,233.4668480000,16025487,4392611714.0000
2020-12-17,235.6470163600,238.4537685400,240.3335200000,235.3637661400,19976098,5547260940.9500
2020-12-18,237.6726846000,237.6383512400,240.0588531200,235.2521827200,15082525,4179755003.6600
2020-12-21,236.3079335400,241.9729379400,242.0330213200,236.3079335400,16188978,4537599926.1000
2020-12-22,242.8913553200,242.3763549200,247.2001920000,242.0244379800,18706371,5338602866.7200
2020-12-23,242.9085220000,238.8657688600,247.6293590000,236.0418500000,25221586,7103972923.9600
2020-12-24,236.9001840000,236.3165168800,239.3893526000,233.7758482400,15616076,4293939903.9100
2020-12-25,233.9818484000,236.8315172800,238.1276016200,233.0376810000,11111390,3051169983.1700
2020-12-28,236.9001840000,245.4406073000,245.6208574400,236.8830173200,19381209,5490499481.4400
2020-12-29,245.5521907200,241.1918540000,246.0500244400,239.6296861200,14658930,4136060906.0600
2020-12-30,242.8141052600,246.2388579200,246.8568584000,241.4150208400,16882539,4826857468.1500
2020-12-31,247.2087753400,250.5047779000,252.7536129800,247.2001920000,16003830,4661694421.8400
2021-01-04,250.6335280000,255.8264487000,257.5002000000,250.6249446600,23427822,6977115208.0700
2021-01-05,255.0968648000,274.6497133200,274.6497133200,252.7793630000,31460633,9802665755.9500
2021-01-06,274.7956301000,281.7910522000,288.1083904400,272.7699618600,31343033,10211616773.8100
2021-01-07,281.7996355400,283.2502200000,283.8338871200,272.1605447200,24255948,7882443069.0600
2021-01-08,283.3017200400,272.0918780000,284.6235544000,265.1737059600,37870249,12096818569.5300
2021-01-11,271.6026276200,258.5302008000,271.6627110000,257.0710330000,38195291,11637052715.6900
2021-01-12,256.5989493000,266.0835400000,267.1993742000,255.7835320000,23025505,7067492692.4900
2021-01-13,267.3967910200,262.0751202200,269.0705423200,259.3198680800,23365302,7164303594.2000
2021-01-14,260.9335360000,248.4018596000,261.6888699200,248.0585260000,35489554,10426526438.5500
2021-01-15,247.2001920000,246.9426918000,250.8824448600,238.6769353800,41713251,11843762786.6700
2021-01-18,244.6251900000,244.2389397000,246.4620247600,239.7584362200,27255864,7724438136.5300
2021-01-19,246.3418580000,241.6210210000,248.9168600000,240.3335200000,29388857,8340023174.8600
2021-01-20,240.3335200000,244.4964399000,245.1487737400,235.9903499600,26404034,7448387724.9200
2021-01-21,245.3118572000,254.8822813000,256.6332826600,245.0543570000,29402390,8608576887.9700
2021-01-22,253.2771967200,253.6891970400,257.4229499400,251.1313617200,24946675,7369528934.0900
2021-01-25,253.6977803800,270.9674604600,271.5167942200,251.6635288000,41290940,12821666909.2600
2021-01-26,270.9674604600,262.4613705200,270.9846271400,261.8777034000,24143501,7458358973.5500
