日期,开盘,收盘,最高,最低,成交量,成交额
2020-09-08,31.0384653600,29.4587020000,31.0384653600,29.3615854000,27908409,2590896624.1800
2020-09-09,28.4907732200,27.8368547800,28.7141414000,27.4678117000,26329156,2281813618.4800
2020-09-10,28.4357404800,28.1929489800,29.1900127400,28.1314418000,21706271,1923920285.1300
2020-09-11,28.4389777000,29.5234464000,29.5234464000,28.2350328400,20576370,1843068555.0100
2020-09-14,29.5558186000,29.9442850000,30.5917290000,29.5558186000,22383909,2078549015.7000
2020-09-15,30.4331052200,32.7930386000,32.9387135000,30.2680070000,57922128,5761285366.1000
2020-09-16,32.4628421600,34.1202988000,34.9198921400,32.0484780000,49378934,5154280712.8800
2020-09-17,34.1559082200,37.5323286800,37.5323286800,34.0393683000,60235110,6707262639.4500
2020-09-18,36.9010707800,37.3898910000,37.3898910000,36.0950030000,47375377,5363840116.2700
2020-09-21,37.5517520000,34.2400759400,38.6265090400,33.7771534800,58877087,6535043671.2900
2020-09-22,34.4763930000,34.5637979400,35.8198393000,33.6703252200,46288194,4971987390.6200
2020-09-23,35.2856980000,35.7389088000,35.9363792200,34.4116486000,38140914,4146613365.7800
2020-09-24,34.9231293600,34.4440208000,35.6191316600,34.3177692200,26612570,2864183119.8600
2020-09-25,35.0267204000,34.0199449800,35.5414383800,33.6023436000,32436317,3457966850.3000
2020-09-28,34.3760391800,34.4440208000,34.9943482000,34.2012293000,21188287,2260356210.6600
2020-09-29,35.1529719800,34.9263665800,35.4507962200,33.7480185000,27004576,2884125029.1800
2020-09-30,35.1497347600,37.6294452800,38.2736520600,34.6706262000,44420102,5073415251.2400
2020-10-09,39.8501782000,38.9599427000,40.8342930800,38.5876624000,55967807,6870685597.3900
2020-10-12,40.0767836000,41.5982770000,41.7698496600,38.9923149000,52808892,6521180717.4200
2020-10-13,41.4364160000,41.8540173800,42.6924573600,40.4652500000,46052746,5958597982.7300
2020-10-14,41.8086963000,42.2457210000,42.8348950400,41.4687882000,31047158,4041272251.3600
2020-10-15,43.5729812000,42.5856291000,44.5862310600,42.5144102600,40289307,5425288384.9100
2020-10-16,42.9125883200,41.3716716000,43.3301897000,40.4652500000,41353551,5301212698.3100
2020-10-19,41.4364160000,41.4623137600,42.0223528200,40.8860886000,22200611,2832538854.1500
2020-10-20,40.8472419600,45.3210800000,45.4279082600,40.8472419600,54167901,7240427470.2800
2020-10-21,44.6703987800,44.5117750000,45.2239634000,43.4337807400,38056707,5212917457.7000
2020-10-22,44.4243700600,46.5479863800,46.9396900000,42.7539645400,43438939,6061013977.1800
2020-10-23,45.9749984400,44.8905297400,47.1921931600,44.1880530000,40099412,5645291379.9800
2020-10-26,44.1880530000,45.3081311200,46.2436877000,43.0873982000,30979604,4319369738.8300
2020-10-27,44.4858772400,45.4117221600,45.8066630000,43.9711592600,29654540,4122784516.5600
2020-10-28,45.1624562200,49.0762552000,49.6848525600,45.0038324400,51797365,7669731453.6500
2020-10-29,47.8817210200,51.2710903600,53.9838807200,47.8817210200,63470495,10022998772.1300
2020-10-30,51.7955200000,51.7340128200,55.1298566000,49.9179324000,67329183,10882457196.1200
2020-11-02,52.0901070200,54.3788215600,54.6280875000,51.9573810000,52491093,8660252633.6400
2020-11-03,55.6801840000,53.1163057600,55.8258589000,51.6595567600,66161664,10960743413.7000
2020-11-04,54.0615740000,54.3950076600,55.1395682600,52.7666860000,46094823,7689440146.7000
2020-11-05,56.6513500000,59.8335372600,59.8335372600,55.3564620000,67409211,11951954710.6500
2020-11-06,61.3453190000,61.6496176800,64.3721197000,58.2343505800,80766685,15261972051.2000
2020-11-09,62.0251352000,61.8147159000,62.6952397400,59.6036946400,52501612,9934097169.9800
2020-11-10,60.4906929200,59.1051627600,60.4971673600,57.2599473600,63534950,11543486452.8900
2020-11-11,57.2664218000,53.2037107000,58.8817945800,53.1939990400,80567515,13840949837.0000
2020-11-12,54.3852960000,54.8158462600,56.1010226000,53.6666331600,58663961,9953360351.7200
2020-11-13,58.2699600000,56.9426998000,58.9238784400,56.0977853800,60919392,10790305828.0200
2020-11-16,55.3661736600,55.0392144400,55.5183230000,52.9285470000,54256539,9094656059.2200
2020-11-17,56.1657670000,54.0615740000,56.7096199600,53.2393201200,56840934,9641027028.0300
2020-11-18,53.6990053600,54.0615740000,54.7672879600,52.5238945000,41703316,6941378987.7900
2020-11-19,54.3852960000,52.3199496400,54.6119014000,51.6401334400,47005440,7652210663.6000
2020-11-20,53.3008273000,56.9944953200,57.3764872800,52.8379048400,70752694,12067220425.7300
2020-11-23,57.2664218000,59.6295924000,59.8950444400,55.7028445400,60402664,10841291967.5400
2020-11-24,62.0801679400,59.6263551800,63.1225527800,58.4998026200,64675209,12193378658.2100
2020-11-25,59.2411260000,59.4126986600,62.0575074000,58.4641932000,47385764,8798105734.0400
2020-11-26,59.4385964200,56.9168020400,59.8238256000,55.4309180600,49653819,8751195066.6700
2020-11-27,56.7517038200,56.3600002000,57.5901438000,54.8158462600,39747615,6868605930.0100
2020-11-30,55.5183230000,55.7287423000,57.2146262800,53.7410892200,37921283,6493585105.9400
2020-12-01,54.6119014000,57.2372868200,57.2987940000,54.0615740000,40156431,6983133536.8200
2020-12-02,55.3888342000,54.9518095000,55.8420450000,54.3852960000,49240138,8354836225.8100
2020-12-03,54.9518095000,55.3855969800,56.2175625200,54.0486251200,36558081,6251135998.3700
2020-12-04,55.5506952000,55.6348629200,57.8814936000,55.1622288000,39448988,6888910896.8900
2020-12-07,55.4535786000,56.7452293800,57.1887285200,54.7446274200,32218589,5617848450.0700
2020-12-08,57.6548882000,57.6128043400,58.9174040000,57.2016774000,44574324,7995315241.1200
2020-12-09,57.9462380000,56.0815992800,58.6033936600,56.0039060000,31571447,5563503434.3300
2020-12-10,54.3852960000,54.8773534400,55.5701185200,53.7443264400,37043628,6243808669.9300
2020-12-11,54.8223207000,54.0615740000,54.8223207000,52.7019416000,35487818,5902635219.6700
2020-12-14,53.9968296000,55.0974844000,55.3176153600,52.7666860000,30213225,5064250844.4700
2020-12-15,55.1136705000,56.5542334000,56.6675361000,54.5471570000,36221802,6234488461.7800
2020-12-16,56.9750720000,55.6381001400,57.2016774000,55.3240898000,23815385,4110951042.6000
2020-12-17,55.4147319600,55.6122023800,55.9812454600,54.7122552200,18977260,3245175544.7800
2020-12-18,55.8420450000,56.9750720000,58.2990949800,55.4276808400,48848510,8625943227.2500
2020-12-21,57.1369330000,62.6725792000,62.6725792000,56.8132110000,66779763,12342923957.8700
2020-12-22,62.4718715600,59.5648480000,62.4718715600,59.4547825200,58681041,11044848425.5500
2020-12-23,59.5292385800,60.4680323800,61.7661576000,59.2281771200,42707945,7982526892.9100
2020-12-24,59.8885700000,59.2411260000,59.8885700000,58.2699600000,26045354,4739171492.3700
2020-12-25,59.3447170400,59.9597888400,60.2608503000,58.6260542000,21133069,3892733282.9800
2020-12-28,59.6619646000,60.8370754600,61.6269571400,59.1116372000,30338431,5674752366.1400
2020-12-29,60.2122920000,57.8167492000,60.2122920000,57.7714281200,36117782,6530622526.5300
2020-12-30,58.4836165200,60.2122920000,62.1384379000,58.4836165200,51043108,9559070846.6500
2020-12-31,61.1381369200,62.8991846000,63.3944792600,59.6490157200,50511942,9665582055.5600
2021-01-04,61.1834580000,66.9327607200,68.3571375200,60.5651489800,58950161,11803190657.2500
2021-01-05,66.6867320000,71.1864678000,71.6170180600,65.3950812200,54530597,11642247812.9800
2021-01-06,71.1281978400,70.0210686000,71.9245539600,68.6290640000,43465214,9376648611.7100
2021-01-07,70.1181852000,72.8503988800,73.9122070400,69.3412524000,42860254,9516502256.3900
2021-01-08,75.4272260000,73.6499922200,75.8545390400,71.4454454000,42675836,9705879745.6600
2021-01-11,75.9419439800,76.0293489200,79.3118900000,74.7733075600,53425466,12681067407.9800
2021-01-12,75.0387596000,76.7188767800,77.6123495000,71.2188400000,43312458,9980651742.6000
2021-01-13,77.0458360000,77.4666746000,80.8916533600,74.3557061800,48034787,11590837002.0700
2021-01-14,75.1035040000,72.4975419000,76.2203449000,71.9763494800,44595502,10176085741.1700
2021-01-15,71.8662840000,72.9021944000,74.1064402400,70.0858130000,37705046,8420560824.9700
2021-01-18,71.2188400000,71.7659301800,72.5137280000,70.0081197200,26378933,5826658747.5000
2021-01-19,71.8857073200,69.9886964000,72.9021944000,69.1340703200,27625013,6035553036.4400
2021-01-20,71.1864678000,71.8662840000,73.2582886000,70.5746332200,38140108,8483028913.2300
2021-01-21,71.2188400000,76.2430054400,77.5637912000,70.1861668200,58570987,13384594647.5900
2021-01-22,76.3077498400,78.6385482400,78.8781025200,74.9448802200,42388678,10112061191.3700
2021-01-25,79.7974730000,84.1677200000,85.1226999000,79.3118900000,55938894,14213433428.7300
2021-01-26,83.1965540000,82.2966068400,85.0061599800,81.2509847800,39455544,10115831947.5400
2021-01-27,80.9952444000,83.1965540000,83.9864356800,75.9128090000,52135100,12813494921.2000
2021-01-28,79.6259003400,79.1047079200,81.7398050000,78.6579715600,32646175,8081858717.1100
2021-01-29,80.6067780000,79.9593340000,81.0697004600,76.8839750000,33598269,8182542031.0400
2021-02-01,79.3118900000,79.9237245800,80.9725838600,77.3695580000,26379450,6500021796.1800
2021-02-02,81.5779440000,86.5956350000,86.7574960000,81.0923610000,47109997,12220620147.8100
2021-02-03,86.7898682000,85.1388860000,88.4958831400,84.2648366000,38402952,10231620474.0600
2021-02-04,83.5202760000,84.1353478000,85.7507205800,82.6591754800,31035090,8061146636.2900
2021-02-05,84.8151640000,80.6067780000,86.8481381600,80.1211950000,48055051,12356334243.9800
2021-02-08,80.6035407800,80.9952444000,81.8951915600,77.6965172200,37246177,9210843639.0200
2021-02-09,81.9340382000,83.1965540000,83.8504724400,80.1211950000,37495428,9540424163.0400
2021-02-10,84.4914420000,86.4175879000,87.6185965200,81.9016660000,41893871,10995341387.7100
2021-02-18,87.0358969200,83.8407607800,87.0358969200,82.6559382600,47264558,12353076536.0100
2021-02-19,82.5167378000,83.3098567000,83.4102105200,79.5482070600,38258702,9607262916.0100
2021-02-22,83.0670652000,77.5378934400,83.0864885200,77.5152329000,42713093,10558143268.1400
2021-02-23,74.3233339800,72.8374500000,76.0811444400,72.1576338000,47651022,10877530627.3900
2021-02-24,72.8374500000,67.6546607800,73.9996119800,65.9097992000,67648518,14532205192.8400
2021-02-25,69.8494959400,67.7388285000,69.8753937000,66.6219876000,36953222,7788184186.8200
2021-02-26,63.6113730000,63.8606389400,66.0392880000,62.8020680000,50361602,9978745767.8400
2021-03-01,65.0681220000,68.2729698000,68.3021047800,63.9350950000,44429351,9087918556.5300
2021-03-02,69.4869273000,68.4348308000,69.8592076000,66.4342288400,38792835,8178911875.2300
2021-03-03,66.3630100000,67.9006895000,68.0787366000,65.3821323400,26306180,5431739316.5500
2021-03-04,66.3630100000,64.2588170000,66.3953822000,63.8703506000,34684991,6955695359.9700
2021-03-05,60.6557911400,63.5692891400,64.5857762200,60.2705619600,32531909,6313240677.6400
2021-03-08,63.5692891400,57.2113890600,63.8800622600,57.2113890600,59132823,10922889310.4600
